transaction_id,transaction_date,customer_id,product_category,product_name,quantity,unit_price,total_amount,payment_method,region
TXN106046,2025-04-07,CUST180,Personal Care,Vivel Soap,3,35,105,Card,Hyderabad
TXN106047,2025-05-25,CUST692,Beverages,B Natural Juice,5,40,200,Card,Chennai
TXN106048,2025-03-07,CUST766,Personal Care,Savlon Handwash,2,95,190,Card,Chennai
TXN106049,2025-06-21,CUST500,Beverages,B Natural Juice,2,40,80,UPI,Mumbai
TXN106050,2025-05-16,CUST286,Beverages,Sunbean Coffee,3,180,540,Card,Delhi
TXN106051,2025-03-04,CUST419,Personal Care,Savlon Sanitizer,2,70,140,UPI,Kolkata
TXN106052,2025-01-25,CUST787,Personal Care,Savlon Handwash,2,95,190,Card,Kolkata
TXN106053,2025-06-11,CUST183,Snacks,Bingo Chips,2,20,40,Card,Chennai
TXN106054,2025-04-12,CUST307,Snacks,Bingo Chips,4,20,80,Card,Kolkata
TXN106055,2025-06-07,CUST577,Snacks,Bingo Chips,4,20,80,Card,Mumbai
TXN106056,2025-01-18,CUST258,Snacks,Bingo Chips,4,20,80,Cash,Bangalore
TXN106057,2025-02-22,CUST789,Beverages,B Natural Juice,3,40,120,Card,Delhi
TXN106058,2025-01-05,CUST116,Snacks,Bingo Chips,1,20,20,Card,Kolkata
TXN106059,2025-06-15,CUST115,Beverages,B Natural Juice,3,40,120,UPI,Kolkata
TXN106060,2025-04-20,CUST401,Personal Care,Vivel Soap,4,35,140,Card,Delhi
TXN106061,2025-06-30,CUST690,FMCG,Aashirvaad Atta,2,65,130,Cash,Mumbai
TXN106062,2025-02-23,CUST967,Beverages,Sunbean Coffee,5,180,900,UPI,Kolkata
TXN106063,2025-04-15,CUST916,FMCG,Aashirvaad Atta,1,65,65,Card,Mumbai
TXN106064,2025-05-10,CUST551,FMCG,Aashirvaad Atta,1,65,65,Cash,Bangalore
TXN106065,2025-01-14,CUST540,Personal Care,Savlon Sanitizer,2,70,140,Cash,Hyderabad
TXN106066,2025-05-10,CUST632,Personal Care,Vivel Soap,4,35,140,Card,Chennai
TXN106067,2025-05-24,CUST373,Beverages,B Natural Juice,3,40,120,UPI,Chennai
TXN106068,2025-05-22,CUST709,FMCG,Aashirvaad Atta,1,65,65,Cash,Hyderabad
TXN106069,2025-06-16,CUST727,FMCG,Aashirvaad Atta,1,65,65,UPI,Delhi
TXN106070,2025-01-31,CUST693,Beverages,B Natural Juice,3,40,120,Card,Chennai
TXN106071,2025-05-27,CUST851,Beverages,Sunbean Coffee,2,180,360,Card,Bangalore
TXN106072,2025-01-18,CUST805,Personal Care,Savlon Sanitizer,1,70,70,Card,Chennai
TXN106073,2025-05-02,CUST109,Personal Care,Savlon Sanitizer,1,70,70,Card,Mumbai
TXN106074,2025-05-25,CUST503,Personal Care,Savlon Sanitizer,2,70,140,UPI,Delhi
TXN106075,2025-06-17,CUST499,Personal Care,Vivel Soap,1,35,35,Card,Hyderabad
TXN106076,2025-01-19,CUST247,FMCG,Aashirvaad Atta,5,65,325,UPI,Kolkata
TXN106077,2025-02-05,CUST707,Snacks,Bingo Chips,2,20,40,Card,Bangalore
TXN106078,2025-05-16,CUST666,Snacks,Bingo Mad Angles,2,25,50,Cash,Delhi
TXN106079,2025-03-23,CUST274,Personal Care,Vivel Soap,1,35,35,UPI,Mumbai
TXN106080,2025-05-15,CUST166,Personal Care,Savlon Sanitizer,2,70,140,Card,Chennai
TXN106081,2025-06-07,CUST487,Snacks,Bingo Mad Angles,3,25,75,UPI,Mumbai
TXN106082,2025-01-31,CUST156,Beverages,B Natural Juice,4,40,160,Card,Mumbai
TXN106083,2025-03-17,CUST407,Personal Care,Savlon Handwash,2,95,190,Cash,Hyderabad
TXN106084,2025-02-03,CUST278,Beverages,B Natural Juice,1,40,40,UPI,Delhi
TXN106085,2025-04-21,CUST752,FMCG,Aashirvaad Atta,5,65,325,Cash,Kolkata
TXN106086,2025-03-02,CUST404,Personal Care,Vivel Soap,4,35,140,Card,Hyderabad
TXN106087,2025-05-01,CUST500,FMCG,Aashirvaad Atta,3,65,195,Card,Hyderabad
TXN106088,2025-04-20,CUST265,Personal Care,Vivel Soap,4,35,140,Card,Kolkata
TXN106089,2025-05-10,CUST798,Personal Care,Savlon Handwash,3,95,285,UPI,Delhi
TXN106090,2025-03-07,CUST638,FMCG,Aashirvaad Atta,2,65,130,Card,Bangalore
TXN106091,2025-04-03,CUST678,Personal Care,Savlon Sanitizer,5,70,350,UPI,Chennai
TXN106092,2025-06-17,CUST114,Snacks,Bingo Mad Angles,3,25,75,Card,Kolkata
TXN106093,2025-06-26,CUST880,Snacks,Bingo Chips,5,20,100,Card,Mumbai
TXN106094,2025-04-13,CUST787,Beverages,Sunbean Coffee,1,180,180,Card,Delhi
TXN106095,2025-03-27,CUST750,Personal Care,Savlon Sanitizer,5,70,350,Card,Hyderabad
TXN106096,2025-03-17,CUST394,Personal Care,Savlon Sanitizer,2,70,140,UPI,Hyderabad
TXN106097,2025-04-26,CUST775,Beverages,B Natural Juice,2,40,80,UPI,Hyderabad
TXN106098,2025-03-30,CUST624,Beverages,Sunbean Coffee,5,180,900,Cash,Chennai
TXN106099,2025-06-12,CUST489,Personal Care,Vivel Soap,2,35,70,Card,Delhi
TXN106100,2025-06-09,CUST654,FMCG,Aashirvaad Atta,1,65,65,UPI,Bangalore
TXN106101,2025-02-19,CUST719,Snacks,Bingo Mad Angles,3,25,75,UPI,Chennai
TXN106102,2025-06-19,CUST585,Personal Care,Savlon Handwash,2,95,190,Card,Hyderabad
TXN106103,2025-04-19,CUST185,FMCG,Aashirvaad Atta,5,65,325,Cash,Bangalore
TXN106104,2025-04-14,CUST906,Beverages,B Natural Juice,4,40,160,Cash,Kolkata
TXN106105,2025-06-30,CUST797,Beverages,Sunbean Coffee,4,180,720,Card,Chennai
TXN106106,2025-06-09,CUST562,Snacks,Bingo Mad Angles,5,25,125,Cash,Mumbai
TXN106107,2025-01-18,CUST235,Beverages,Sunbean Coffee,5,180,900,Card,Delhi
TXN106108,2025-05-07,CUST834,FMCG,Aashirvaad Atta,2,65,130,Cash,Delhi
TXN106109,2025-04-19,CUST500,FMCG,Aashirvaad Atta,1,65,65,UPI,Chennai
TXN106110,2025-06-12,CUST198,Personal Care,Savlon Handwash,4,95,380,Cash,Chennai
TXN106111,2025-05-08,CUST324,Snacks,Bingo Chips,1,20,20,UPI,Mumbai
TXN106112,2025-05-12,CUST180,Snacks,Bingo Chips,1,20,20,Card,Kolkata
TXN106113,2025-04-15,CUST777,Snacks,Bingo Mad Angles,1,25,25,Card,Chennai
TXN106114,2025-04-30,CUST856,Beverages,Sunbean Coffee,5,180,900,Card,Mumbai
TXN106115,2025-04-20,CUST558,Beverages,Sunbean Coffee,1,180,180,Cash,Bangalore
TXN106116,2025-02-17,CUST821,Snacks,Bingo Mad Angles,3,25,75,Card,Mumbai
TXN106117,2025-05-04,CUST874,Personal Care,Vivel Soap,1,35,35,UPI,Hyderabad
TXN106118,2025-01-05,CUST532,Beverages,Sunbean Coffee,3,180,540,Cash,Chennai
TXN106119,2025-03-11,CUST812,FMCG,Aashirvaad Atta,4,65,260,UPI,Bangalore
TXN106120,2025-02-07,CUST790,Beverages,Sunbean Coffee,1,180,180,UPI,Hyderabad
TXN106121,2025-02-16,CUST534,FMCG,Aashirvaad Atta,4,65,260,Card,Chennai
TXN106122,2025-02-21,CUST891,Snacks,Bingo Mad Angles,4,25,100,Card,Mumbai
TXN106123,2025-05-20,CUST741,Personal Care,Savlon Handwash,2,95,190,Card,Hyderabad
TXN106124,2025-03-11,CUST740,Personal Care,Vivel Soap,5,35,175,Card,Chennai
TXN106125,2025-05-30,CUST277,Personal Care,Savlon Handwash,2,95,190,UPI,Chennai
TXN106126,2025-04-03,CUST281,Personal Care,Savlon Sanitizer,2,70,140,Card,Delhi
TXN106127,2025-06-12,CUST492,Personal Care,Savlon Sanitizer,3,70,210,UPI,Delhi
TXN106128,2025-02-16,CUST714,Snacks,Bingo Mad Angles,1,25,25,Card,Delhi
TXN106129,2025-06-30,CUST106,Personal Care,Savlon Handwash,3,95,285,UPI,Kolkata
TXN106130,2025-06-11,CUST305,Snacks,Bingo Chips,2,20,40,UPI,Delhi
TXN106131,2025-01-31,CUST899,Beverages,Sunbean Coffee,3,180,540,UPI,Bangalore
TXN106132,2025-05-14,CUST222,Snacks,Bingo Mad Angles,1,25,25,UPI,Chennai
TXN106133,2025-02-16,CUST842,Personal Care,Savlon Sanitizer,4,70,280,Card,Kolkata
TXN106134,2025-01-11,CUST103,Snacks,Bingo Chips,4,20,80,Card,Delhi
TXN106135,2025-02-23,CUST730,Beverages,B Natural Juice,3,40,120,UPI,Hyderabad
TXN106136,2025-04-11,CUST123,FMCG,Aashirvaad Atta,1,65,65,Cash,Chennai
TXN106137,2025-06-13,CUST720,FMCG,Aashirvaad Atta,3,65,195,Card,Delhi
TXN106138,2025-03-19,CUST124,Snacks,Bingo Mad Angles,5,25,125,Card,Chennai
TXN106139,2025-04-05,CUST172,Snacks,Bingo Mad Angles,5,25,125,Card,Hyderabad
TXN106140,2025-02-08,CUST599,Personal Care,Savlon Handwash,3,95,285,Card,Mumbai
TXN106141,2025-05-02,CUST283,Snacks,Bingo Chips,4,20,80,UPI,Hyderabad
TXN106142,2025-03-08,CUST917,Personal Care,Savlon Handwash,1,95,95,Cash,Mumbai
TXN106143,2025-02-22,CUST321,FMCG,Aashirvaad Atta,4,65,260,Card,Hyderabad
TXN106144,2025-06-20,CUST609,Personal Care,Savlon Sanitizer,4,70,280,UPI,Chennai
TXN106145,2025-05-10,CUST554,Personal Care,Vivel Soap,3,35,105,UPI,Chennai
TXN106146,2025-01-31,CUST903,Snacks,Bingo Chips,1,20,20,Cash,Bangalore
TXN106147,2025-04-23,CUST400,Personal Care,Vivel Soap,3,35,105,Card,Delhi
TXN106148,2025-01-01,CUST365,Beverages,Sunbean Coffee,1,180,180,UPI,Delhi
TXN106149,2025-02-14,CUST607,Snacks,Bingo Mad Angles,2,25,50,Cash,Chennai
TXN106150,2025-06-15,CUST673,Personal Care,Savlon Handwash,3,95,285,UPI,Kolkata
TXN106151,2025-04-04,CUST961,Personal Care,Savlon Sanitizer,3,70,210,Cash,Delhi
TXN106152,2025-05-09,CUST390,Personal Care,Vivel Soap,4,35,140,UPI,Delhi
TXN106153,2025-03-09,CUST276,Snacks,Bingo Chips,2,20,40,Card,Chennai
TXN106154,2025-04-14,CUST343,Personal Care,Savlon Sanitizer,1,70,70,Card,Hyderabad
TXN106155,2025-04-21,CUST197,FMCG,Aashirvaad Atta,2,65,130,UPI,Delhi
TXN106156,2025-02-15,CUST359,Snacks,Bingo Chips,4,20,80,Card,Hyderabad
TXN106157,2025-01-14,CUST264,Beverages,Sunbean Coffee,4,180,720,Card,Chennai
TXN106158,2025-01-10,CUST289,Personal Care,Savlon Sanitizer,3,70,210,Cash,Chennai
TXN106159,2025-05-19,CUST395,Beverages,B Natural Juice,3,40,120,Cash,Delhi
TXN106160,2025-04-02,CUST864,Personal Care,Savlon Handwash,2,95,190,UPI,Hyderabad
TXN106161,2025-06-03,CUST475,FMCG,Aashirvaad Atta,3,65,195,UPI,Hyderabad
TXN106162,2025-05-07,CUST189,Beverages,Sunbean Coffee,5,180,900,Cash,Kolkata
TXN106163,2025-02-12,CUST880,Snacks,Bingo Mad Angles,5,25,125,Cash,Bangalore
TXN106164,2025-04-06,CUST136,Personal Care,Vivel Soap,5,35,175,Cash,Kolkata
TXN106165,2025-05-21,CUST839,Snacks,Bingo Chips,1,20,20,Cash,Mumbai
TXN106166,2025-04-11,CUST432,FMCG,Aashirvaad Atta,2,65,130,UPI,Bangalore
TXN106167,2025-06-13,CUST885,Beverages,B Natural Juice,3,40,120,UPI,Bangalore
TXN106168,2025-02-20,CUST204,Personal Care,Vivel Soap,1,35,35,UPI,Bangalore
TXN106169,2025-01-03,CUST495,Personal Care,Savlon Sanitizer,5,70,350,Cash,Mumbai
TXN106170,2025-06-08,CUST124,Beverages,B Natural Juice,2,40,80,Cash,Kolkata
TXN106171,2025-01-29,CUST766,Snacks,Bingo Chips,4,20,80,Cash,Hyderabad
TXN106172,2025-06-04,CUST304,Personal Care,Savlon Handwash,5,95,475,UPI,Kolkata
TXN106173,2025-01-08,CUST195,Snacks,Bingo Mad Angles,1,25,25,Cash,Mumbai
TXN106174,2025-04-01,CUST544,Beverages,B Natural Juice,4,40,160,Card,Kolkata
TXN106175,2025-06-16,CUST779,Personal Care,Savlon Handwash,2,95,190,UPI,Bangalore
TXN106176,2025-06-12,CUST877,Beverages,B Natural Juice,2,40,80,Card,Delhi
TXN106177,2025-02-11,CUST487,FMCG,Aashirvaad Atta,2,65,130,UPI,Delhi
TXN106178,2025-04-15,CUST293,Snacks,Bingo Mad Angles,3,25,75,UPI,Mumbai
TXN106179,2025-03-11,CUST239,Beverages,Sunbean Coffee,1,180,180,Cash,Delhi
TXN106180,2025-04-09,CUST646,Beverages,B Natural Juice,5,40,200,Cash,Kolkata
TXN106181,2025-06-08,CUST560,Personal Care,Vivel Soap,1,35,35,Card,Hyderabad
TXN106182,2025-05-31,CUST775,Personal Care,Savlon Sanitizer,4,70,280,Card,Kolkata
TXN106183,2025-03-30,CUST167,Beverages,B Natural Juice,4,40,160,UPI,Kolkata
TXN106184,2025-02-24,CUST923,Personal Care,Savlon Sanitizer,3,70,210,Cash,Bangalore
TXN106185,2025-03-29,CUST489,Personal Care,Savlon Sanitizer,4,70,280,Card,Bangalore
TXN106186,2025-04-25,CUST387,Personal Care,Savlon Handwash,5,95,475,Cash,Bangalore
TXN106187,2025-01-02,CUST562,Beverages,B Natural Juice,2,40,80,Card,Hyderabad
TXN106188,2025-02-21,CUST455,Snacks,Bingo Mad Angles,1,25,25,UPI,Hyderabad
TXN106189,2025-04-01,CUST794,Personal Care,Vivel Soap,5,35,175,Card,Bangalore
TXN106190,2025-04-21,CUST114,Personal Care,Vivel Soap,4,35,140,UPI,Mumbai
TXN106191,2025-04-13,CUST844,Beverages,B Natural Juice,2,40,80,UPI,Hyderabad
TXN106192,2025-03-09,CUST983,Personal Care,Savlon Handwash,3,95,285,Cash,Bangalore
TXN106193,2025-02-04,CUST717,FMCG,Aashirvaad Atta,2,65,130,Card,Mumbai
TXN106194,2025-05-29,CUST390,Personal Care,Savlon Sanitizer,4,70,280,UPI,Bangalore
TXN106195,2025-02-05,CUST407,Beverages,B Natural Juice,3,40,120,Cash,Bangalore
TXN106196,2025-03-10,CUST248,FMCG,Aashirvaad Atta,2,65,130,Card,Delhi
TXN106197,2025-01-02,CUST731,Personal Care,Vivel Soap,3,35,105,Cash,Mumbai
TXN106198,2025-03-06,CUST307,Beverages,B Natural Juice,1,40,40,Cash,Delhi
TXN106199,2025-01-15,CUST797,Personal Care,Vivel Soap,4,35,140,Card,Bangalore
TXN106200,2025-01-25,CUST556,Snacks,Bingo Chips,4,20,80,Card,Hyderabad
TXN106201,2025-02-22,CUST810,FMCG,Aashirvaad Atta,1,65,65,Card,Delhi
TXN106202,2025-06-20,CUST505,Snacks,Bingo Chips,3,20,60,Card,Hyderabad
TXN106203,2025-03-06,CUST145,Beverages,B Natural Juice,2,40,80,UPI,Delhi
TXN106204,2025-03-23,CUST182,FMCG,Aashirvaad Atta,4,65,260,Cash,Kolkata
TXN106205,2025-02-04,CUST515,Personal Care,Vivel Soap,3,35,105,Cash,Delhi
TXN106206,2025-05-18,CUST582,Personal Care,Savlon Handwash,4,95,380,Cash,Chennai
TXN106207,2025-04-22,CUST976,Beverages,B Natural Juice,5,40,200,UPI,Mumbai
TXN106208,2025-02-19,CUST285,Beverages,Sunbean Coffee,1,180,180,Card,Hyderabad
TXN106209,2025-06-13,CUST114,Snacks,Bingo Chips,5,20,100,Cash,Hyderabad
TXN106210,2025-05-01,CUST435,Personal Care,Savlon Handwash,2,95,190,Card,Kolkata
TXN106211,2025-05-19,CUST822,Personal Care,Vivel Soap,2,35,70,Cash,Mumbai
TXN106212,2025-03-20,CUST889,Personal Care,Vivel Soap,3,35,105,Cash,Delhi
TXN106213,2025-05-30,CUST398,FMCG,Aashirvaad Atta,2,65,130,UPI,Mumbai
TXN106214,2025-05-04,CUST377,Snacks,Bingo Chips,5,20,100,UPI,Bangalore
TXN106215,2025-05-26,CUST770,FMCG,Aashirvaad Atta,3,65,195,Cash,Hyderabad
TXN106216,2025-02-20,CUST201,Beverages,Sunbean Coffee,2,180,360,UPI,Bangalore
TXN106217,2025-06-03,CUST995,Personal Care,Savlon Sanitizer,1,70,70,UPI,Hyderabad
TXN106218,2025-03-05,CUST627,Personal Care,Savlon Sanitizer,1,70,70,UPI,Delhi
TXN106219,2025-06-21,CUST585,Personal Care,Vivel Soap,1,35,35,Card,Mumbai
TXN106220,2025-06-21,CUST443,Snacks,Bingo Chips,1,20,20,Card,Kolkata
TXN106221,2025-06-21,CUST234,Beverages,Sunbean Coffee,4,180,720,Cash,Chennai
TXN106222,2025-06-17,CUST344,Personal Care,Vivel Soap,4,35,140,Cash,Kolkata
TXN106223,2025-02-17,CUST568,Snacks,Bingo Chips,5,20,100,UPI,Bangalore
TXN106224,2025-04-07,CUST879,Personal Care,Vivel Soap,2,35,70,Cash,Delhi
TXN106225,2025-03-01,CUST823,Snacks,Bingo Mad Angles,5,25,125,Card,Hyderabad
TXN106226,2025-06-23,CUST755,Beverages,Sunbean Coffee,3,180,540,Card,Bangalore
TXN106227,2025-01-14,CUST446,FMCG,Aashirvaad Atta,3,65,195,Card,Bangalore
TXN106228,2025-03-24,CUST285,FMCG,Aashirvaad Atta,5,65,325,Cash,Kolkata
TXN106229,2025-02-07,CUST700,Personal Care,Vivel Soap,5,35,175,Card,Kolkata
TXN106230,2025-05-04,CUST794,Snacks,Bingo Chips,1,20,20,UPI,Chennai
TXN106231,2025-04-25,CUST324,Beverages,Sunbean Coffee,1,180,180,UPI,Mumbai
TXN106232,2025-06-27,CUST834,Beverages,Sunbean Coffee,4,180,720,Cash,Delhi
TXN106233,2025-01-28,CUST538,Personal Care,Savlon Sanitizer,4,70,280,Cash,Hyderabad
TXN106234,2025-03-30,CUST722,Snacks,Bingo Mad Angles,3,25,75,Cash,Hyderabad
TXN106235,2025-03-28,CUST144,FMCG,Aashirvaad Atta,1,65,65,Cash,Mumbai
TXN106236,2025-02-05,CUST607,Snacks,Bingo Mad Angles,1,25,25,Cash,Hyderabad
TXN106237,2025-06-04,CUST572,Personal Care,Savlon Handwash,2,95,190,Card,Delhi
TXN106238,2025-05-15,CUST580,FMCG,Aashirvaad Atta,3,65,195,Cash,Bangalore
TXN106239,2025-01-28,CUST857,Beverages,Sunbean Coffee,1,180,180,UPI,Mumbai
TXN106240,2025-03-29,CUST444,Personal Care,Savlon Handwash,4,95,380,UPI,Delhi
TXN106241,2025-02-10,CUST785,FMCG,Aashirvaad Atta,2,65,130,Card,Chennai
TXN106242,2025-04-15,CUST959,Personal Care,Savlon Sanitizer,2,70,140,Card,Chennai
TXN106243,2025-01-19,CUST519,Personal Care,Savlon Sanitizer,4,70,280,UPI,Kolkata
TXN106244,2025-04-06,CUST365,Personal Care,Vivel Soap,2,35,70,UPI,Kolkata
TXN106245,2025-01-11,CUST407,Personal Care,Vivel Soap,4,35,140,UPI,Hyderabad
TXN106246,2025-01-29,CUST567,Personal Care,Savlon Handwash,5,95,475,Card,Hyderabad
TXN106247,2025-06-13,CUST627,FMCG,Aashirvaad Atta,1,65,65,Card,Hyderabad
TXN106248,2025-06-03,CUST223,Beverages,Sunbean Coffee,1,180,180,Cash,Kolkata
TXN106249,2025-01-16,CUST630,Snacks,Bingo Mad Angles,4,25,100,Cash,Hyderabad
TXN106250,2025-04-28,CUST399,Personal Care,Savlon Handwash,4,95,380,UPI,Chennai
TXN106251,2025-02-02,CUST207,Beverages,Sunbean Coffee,1,180,180,Cash,Bangalore
TXN106252,2025-04-25,CUST210,Personal Care,Vivel Soap,4,35,140,Cash,Kolkata
TXN106253,2025-06-21,CUST636,FMCG,Aashirvaad Atta,2,65,130,Cash,Mumbai
TXN106254,2025-01-31,CUST843,Beverages,Sunbean Coffee,3,180,540,Cash,Kolkata
TXN106255,2025-05-27,CUST430,FMCG,Aashirvaad Atta,4,65,260,Cash,Chennai
TXN106256,2025-06-09,CUST256,Personal Care,Savlon Handwash,1,95,95,Cash,Mumbai
TXN106257,2025-04-25,CUST168,Personal Care,Savlon Handwash,1,95,95,UPI,Mumbai
TXN106258,2025-05-03,CUST469,Personal Care,Savlon Handwash,2,95,190,Cash,Hyderabad
TXN106259,2025-05-26,CUST750,Beverages,Sunbean Coffee,1,180,180,Card,Bangalore
TXN106260,2025-06-11,CUST822,Personal Care,Vivel Soap,3,35,105,UPI,Kolkata
TXN106261,2025-04-08,CUST106,Personal Care,Vivel Soap,3,35,105,Card,Bangalore
TXN106262,2025-06-06,CUST595,Beverages,B Natural Juice,3,40,120,Card,Delhi
TXN106263,2025-04-16,CUST676,Personal Care,Savlon Handwash,2,95,190,Card,Chennai
TXN106264,2025-02-19,CUST636,Beverages,B Natural Juice,3,40,120,Card,Mumbai
TXN106265,2025-05-01,CUST819,Beverages,Sunbean Coffee,4,180,720,Card,Chennai
TXN106266,2025-02-20,CUST400,Beverages,B Natural Juice,1,40,40,UPI,Mumbai
TXN106267,2025-01-06,CUST494,Personal Care,Savlon Sanitizer,2,70,140,Card,Mumbai
TXN106268,2025-04-08,CUST973,Snacks,Bingo Mad Angles,1,25,25,Cash,Delhi
TXN106269,2025-04-24,CUST955,Personal Care,Savlon Sanitizer,2,70,140,UPI,Kolkata
TXN106270,2025-05-29,CUST356,Personal Care,Savlon Sanitizer,3,70,210,Card,Bangalore
TXN106271,2025-04-26,CUST547,Snacks,Bingo Mad Angles,1,25,25,Cash,Chennai
TXN106272,2025-02-27,CUST596,Snacks,Bingo Chips,2,20,40,UPI,Mumbai
TXN106273,2025-03-12,CUST174,Personal Care,Savlon Sanitizer,3,70,210,Cash,Bangalore
TXN106274,2025-03-05,CUST779,Beverages,Sunbean Coffee,5,180,900,Cash,Chennai
TXN106275,2025-05-24,CUST623,Personal Care,Vivel Soap,2,35,70,Cash,Kolkata
TXN106276,2025-06-05,CUST828,Snacks,Bingo Mad Angles,3,25,75,UPI,Mumbai
TXN106277,2025-04-24,CUST118,Beverages,Sunbean Coffee,2,180,360,Cash,Delhi
TXN106278,2025-02-25,CUST232,Personal Care,Savlon Sanitizer,4,70,280,Card,Hyderabad
TXN106279,2025-04-27,CUST144,Beverages,Sunbean Coffee,4,180,720,UPI,Kolkata
TXN106280,2025-06-02,CUST851,Snacks,Bingo Mad Angles,1,25,25,Cash,Chennai
TXN106281,2025-04-07,CUST415,Snacks,Bingo Chips,5,20,100,Cash,Chennai
TXN106282,2025-05-12,CUST773,Beverages,B Natural Juice,3,40,120,Card,Hyderabad
TXN106283,2025-03-18,CUST481,Beverages,B Natural Juice,4,40,160,Cash,Mumbai
TXN106284,2025-04-21,CUST621,Snacks,Bingo Mad Angles,5,25,125,Card,Kolkata
TXN106285,2025-02-22,CUST640,FMCG,Aashirvaad Atta,5,65,325,UPI,Chennai
TXN106286,2025-06-07,CUST351,Personal Care,Savlon Handwash,1,95,95,Card,Chennai
TXN106287,2025-01-31,CUST488,Snacks,Bingo Mad Angles,5,25,125,Cash,Chennai
TXN106288,2025-05-03,CUST634,Snacks,Bingo Mad Angles,4,25,100,UPI,Mumbai
TXN106289,2025-01-12,CUST750,Personal Care,Savlon Sanitizer,3,70,210,Cash,Chennai
TXN106290,2025-03-26,CUST161,Beverages,B Natural Juice,2,40,80,Card,Mumbai
TXN106291,2025-05-07,CUST885,Snacks,Bingo Chips,2,20,40,Cash,Hyderabad
TXN106292,2025-04-01,CUST456,Personal Care,Savlon Sanitizer,2,70,140,Cash,Bangalore
TXN106293,2025-02-15,CUST547,Beverages,B Natural Juice,2,40,80,Cash,Mumbai
TXN106294,2025-05-05,CUST138,Snacks,Bingo Chips,4,20,80,UPI,Bangalore
TXN106295,2025-05-06,CUST801,Beverages,Sunbean Coffee,5,180,900,Cash,Bangalore
TXN106296,2025-02-13,CUST555,Snacks,Bingo Mad Angles,4,25,100,Card,Chennai
TXN106297,2025-03-23,CUST331,Personal Care,Savlon Handwash,2,95,190,UPI,Kolkata
TXN106298,2025-02-22,CUST559,Snacks,Bingo Mad Angles,1,25,25,Card,Delhi
TXN106299,2025-05-20,CUST497,Beverages,Sunbean Coffee,2,180,360,Card,Bangalore
TXN106300,2025-04-07,CUST435,Snacks,Bingo Chips,3,20,60,Cash,Delhi
TXN106301,2025-03-05,CUST252,FMCG,Aashirvaad Atta,4,65,260,Cash,Delhi
TXN106302,2025-06-06,CUST593,Beverages,Sunbean Coffee,2,180,360,Cash,Hyderabad
TXN106303,2025-03-04,CUST499,FMCG,Aashirvaad Atta,3,65,195,UPI,Kolkata
TXN106304,2025-04-22,CUST932,Personal Care,Vivel Soap,1,35,35,Card,Bangalore
TXN106305,2025-03-08,CUST774,Snacks,Bingo Chips,4,20,80,Card,Chennai
TXN106306,2025-06-04,CUST376,Personal Care,Vivel Soap,3,35,105,Cash,Mumbai
TXN106307,2025-03-01,CUST289,Beverages,Sunbean Coffee,5,180,900,Card,Delhi
TXN106308,2025-02-25,CUST330,Beverages,Sunbean Coffee,2,180,360,UPI,Delhi
TXN106309,2025-05-19,CUST243,Snacks,Bingo Mad Angles,4,25,100,UPI,Kolkata
TXN106310,2025-05-04,CUST164,Beverages,B Natural Juice,5,40,200,Cash,Hyderabad
TXN106311,2025-02-15,CUST235,FMCG,Aashirvaad Atta,5,65,325,Card,Delhi
TXN106312,2025-05-07,CUST722,Personal Care,Savlon Handwash,5,95,475,Card,Mumbai
TXN106313,2025-05-16,CUST487,Beverages,B Natural Juice,2,40,80,UPI,Delhi
TXN106314,2025-02-11,CUST711,Personal Care,Savlon Handwash,3,95,285,Cash,Chennai
TXN106315,2025-06-10,CUST242,Beverages,B Natural Juice,4,40,160,UPI,Mumbai
TXN106316,2025-05-25,CUST669,Personal Care,Vivel Soap,2,35,70,Cash,Hyderabad
TXN106317,2025-04-05,CUST842,Snacks,Bingo Mad Angles,4,25,100,Cash,Mumbai
TXN106318,2025-01-11,CUST676,FMCG,Aashirvaad Atta,4,65,260,Cash,Chennai
TXN106319,2025-04-26,CUST467,Personal Care,Savlon Handwash,5,95,475,UPI,Bangalore
TXN106320,2025-01-03,CUST195,Beverages,B Natural Juice,2,40,80,UPI,Chennai
TXN106321,2025-03-13,CUST120,Snacks,Bingo Chips,4,20,80,Cash,Chennai
TXN106322,2025-05-21,CUST591,Personal Care,Vivel Soap,4,35,140,UPI,Hyderabad
TXN106323,2025-05-14,CUST828,FMCG,Aashirvaad Atta,5,65,325,Card,Bangalore
TXN106324,2025-05-24,CUST937,Personal Care,Savlon Handwash,4,95,380,Card,Kolkata
TXN106325,2025-04-10,CUST807,Personal Care,Savlon Handwash,1,95,95,UPI,Mumbai
TXN106326,2025-06-15,CUST571,Snacks,Bingo Chips,3,20,60,Card,Bangalore
TXN106327,2025-03-28,CUST901,Personal Care,Savlon Handwash,2,95,190,Card,Chennai
TXN106328,2025-02-19,CUST503,Beverages,Sunbean Coffee,5,180,900,Cash,Mumbai
TXN106329,2025-04-29,CUST566,Personal Care,Savlon Handwash,1,95,95,Cash,Bangalore
TXN106330,2025-06-28,CUST885,Snacks,Bingo Chips,2,20,40,Cash,Chennai
TXN106331,2025-05-27,CUST956,Beverages,B Natural Juice,3,40,120,Card,Chennai
TXN106332,2025-01-13,CUST109,Personal Care,Vivel Soap,4,35,140,UPI,Delhi
TXN106333,2025-04-28,CUST840,Snacks,Bingo Chips,5,20,100,Cash,Delhi
